/about/basicinfo/rule/pdf/99995B054.pdf	文部科学省共済組合電気通信大学支部における出納職員等の役職指定及び事務の範囲を定める規程
/about/basicinfo/rule/pdf/2004B027.pdf	国立大学法人電気通信大学教育研究職員の就業の特例に関する規程
/about/basicinfo/rule/pdf/2011G002.pdf	教育研究評議会が行う教育研究職員の審査手続きに関する申合せ
/about/basicinfo/rule/pdf/2009B020.pdf	国立大学法人電気通信大学教育研究職員の選考に関する規程
/about/basicinfo/rule/pdf/2009B089.pdf	国立大学法人電気通信大学学長裁量分等教育研究職員の選考に関する規程
/about/basicinfo/rule/pdf/99995E002.pdf	電気通信大学教育研究職員の採用及び昇任のための選考基準
/about/basicinfo/rule/pdf/2021C002.pdf	国立大学法人電気通信大学教育研究職員の配置に関する細則	
/about/basicinfo/rule/pdf/2004B028.pdf	国立大学法人電気通信大学教育研究職員の任期に関する規程
/about/basicinfo/rule/pdf/2016B111.pdf	国立大学法人電気通信大学クロスアポイントメント制度に関する規程
/about/basicinfo/rule/pdf/2010B085.pdf	国立大学法人電気通信大学テニュア・トラック制に関する規程
/about/basicinfo/rule/pdf/2010C020.pdf	国立大学法人電気通信大学テニュア・トラック教員のテニュア中間評価及びテニュア審査に関する細則
/about/basicinfo/rule/pdf/2012G004.pdf	テニュア・トラック准教授及びテニュア・トラック助教のテニュア中間評価及びテニュア審査に関する申合せ
/about/basicinfo/rule/pdf/99995G003.pdf	テニュア・トラック教員に関する申合せ
/about/basicinfo/rule/pdf/2011B029.pdf	国立大学法人電気通信大学教育研究技師に関する規程
/about/basicinfo/rule/pdf/2011B030.pdf	国立大学法人電気通信大学教育研究技師の選考に関する規程
/about/basicinfo/rule/pdf/2021B013.pdf	国立大学法人電気通信大学研究教育マネジメント職員に関する規程
/about/basicinfo/rule/pdf/2014B001.pdf	国立大学法人電気通信大学研究教育マネジメント職員の選考に関する規程
/about/basicinfo/rule/pdf/2005A007.pdf	国立大学法人電気通信大学特定任期付職員就業規則
/about/basicinfo/rule/pdf/2009B085.pdf	国立大学法人電気通信大学特定任期付職員の本給に関する規程
/about/basicinfo/rule/pdf/2009B082.pdf	電気通信大学特任教員に関する規程
/about/basicinfo/rule/pdf/2014B072.pdf	国立大学法人電気通信大学特任研究員及び特任研究支援員の選考のための審査に関する規程
/about/basicinfo/rule/pdf/99995G002.pdf	特任教員の研究科担当等に関する申合せ
/about/basicinfo/rule/pdf/99995G004.pdf	特任教員の人件費を当該特任教員が獲得した外部資金から支出する場合についての申合せ
/about/basicinfo/rule/pdf/2009B086.pdf	国立大学法人電気通信大学客員教授及び客員准教授に関する規程
/about/basicinfo/rule/pdf/99995B048.pdf	電気通信大学名誉教授称号授与規程
/about/basicinfo/rule/pdf/99995B049.pdf	電気通信大学特別栄誉教授称号授与規程
